,Unnamed: 0,book_id,book_language,book_series_number,book_title,book_author,book_year,sentence_page,sentence_id,sentence_language,sentence_type,sentence_number,sentence_text,sentence_sentiment_score,sentence_lda,sentence_lda_scores
7046,7046,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7047,de,text,415,"Diese neu e Norm zerstört die gewohnte ästhetische Ordnung ,,des Anerkannten"" und de n gesicherten Ruhezustand"", so daß die Gesellschaft (die Mehrheit) darauf bedach t ist, die im Sinne der neuen Norm schaffenden Künstler und ihre Kunst z u isolieren.",0,"['fall', 'centuri', 'nineteenth', 'gut', 'bread', 'away']","[0.538, 0.349, 0.343, 0.44, 0.288, 0.207]"
7047,7047,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7048,de,text,416,"S o kommt es denn, daß dasjenige, was der Mehrheit normal erscheint, von der Minderhei t als unnormal angesehen werden muß.",0.15,"['theori', 'music', 'generat', 'moment', 'sphere', 'given']","[0.362, 0.3, 0.26, 0.246, 0.204, 0.203]"
7048,7048,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7049,de,text,417,Di e neue Kunst erscheint der Mehrheit (der gebildeten und der ungebildeten Gesellschaf t sowie der Kritik) krankhaft; die neue Künstlerschaft hingegen findet di e Meinung der Mehrheit unnormal.,0,"['halt', 'general', 'roman', 'gut', 'bread', 'away']","[0.368, 0.243, 0.225, 0.451, 0.299, 0.218]"
7049,7049,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7050,de,text,418,"Die alte, gewohnte Norm ex kludier t alles, was außerhalb der konkreten Darstellung und der naturgetreuen Proportio n liegt, während die neue Norm ausschließlich das Gesetz der maleri sehe n Wertverhältnisse gelten läßt (siehe 9 bis 11).",0,"['organ', 'bring', 'head', 'number', 'weav', 'thread']","[0.464, 0.453, 0.337, 0.236, 0.23, 0.198]"
7050,7050,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7051,de,text,419,"B. das Form und Größenverhältnis der menschlichen Organe) beruhe n auf dem Gesetz der technischen Zweckmäßigkeit und sind im Sinne diese r Zweckmäßigkeit normal; das Gesetz der malerischen Wertverhältnisse hin gege n ignoriert die naturalistische Proportion, die, vom Standpunkt des male rische n Elements betrachtet, — unnormal erscheinen muß.",0.075,"['edg', 'hath', 'understood', 'sound', 'creativ', 'clear']","[0.248, 0.247, 0.234, 0.274, 0.25, 0.246]"
7051,7051,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7052,de,text,420,(Die Norm des Kubismu s ) Au f diese Weise entsteht in der Vorstellung der gebildeten Gesellschaft ein Durcheinande r zweier normierender Elemente.,0,"['figur', 'continu', 'subject', 'organ', 'bring', 'head']","[0.459, 0.416, 0.4, 0.476, 0.465, 0.349]"
7052,7052,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7053,de,text,421,"Für den Maler besteht das Bild au s malerischen Wertverhältnissen, — für den Laien hingegen (für die Gesell schaft ) aus naturgetreu proportionierten Dingen"" (Augen, Nasen usw.).",0,"['depend', 'constant', 'qualiti', 'format', 'tempo', 'face']","[0.321, 0.311, 0.311, 0.354, 0.288, 0.255]"
7053,7053,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7054,de,text,422,"Di e Gesellschaft (der Laie) glaubt, den Kubismus und die Kubisten als etwas Krankhafte s ansehen und behandeln zu müssen, weil die Darstellung der Dinge"" (Augen , Nasen usw.)",0,"['will', 'shown', 'mirror', 'organ', 'bring', 'head']","[0.325, 0.291, 0.272, 0.37, 0.359, 0.243]"
7054,7054,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7055,de,text,423,"in den Bildern der Kubisten der Tatsächlichkeit nicht entspricht , wobei die Erkenntnis der Unwahrscheinlichkeit"" des Dargestellten durc h den Vergleich mit dem Gegenstande selbst, — also gerade damit, was nicht s mit einem malerischen Wertverhältnis zu tun hat, zustande kommt.",0,"['figur', 'continu', 'subject', 'block', 'wooden', 'normal']","[0.252, 0.209, 0.193, 0.187, 0.183, 0.183]"
7055,7055,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7056,de,text,424,"Das Ding "" (die Nase, das Auge usw.)",0,"['gross', 'bodi', 'aesthet', 'famili', 'caus', 'date']","[0.676, 0.422, 0.401, 0.326, 0.282, 0.279]"
7056,7056,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7057,de,text,425,"wird zum Maßstabe der Beurteilung einer künstlerische n (malerischen) Darstellung erhoben, wodurc h die eigenartigeMeinung de r Gesellschaft: — die Kunst sei nicht gestaltend, sondern imitierend — un zweideuti g zum Ausdruck kommt.",0,"['forc', 'america', 'contrast', 'vital', 'stag', 'outsid']","[0.475, 0.416, 0.395, 0.247, 0.238, 0.228]"
7057,7057,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,15,7058,de,text,426,"Di e Selbstverständlichkeit der Tatsache, daß die bildende Kunst bildend und nich t nachbildend (dublierend) ist, scheint demnach noch lange nicht erkannt zu sein, so daß das Wesentliche der Kunst (der Malerei) der Gesellschaft un",0,"['analys', 'diagram', 'element', 'ail', 'logisch', 'surfac']","[0.796, 0.693, 0.669, 0.348, 0.291, 0.275]"
7058,7058,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7059,de,text,427,schaffen bewegliche Dinge und bewegliche Formen — in Kunstwerken und in Maschinen.,0,"['figur', 'continu', 'subject', 'gut', 'bread', 'away']","[0.561, 0.518, 0.502, 0.42, 0.268, 0.187]"
7059,7059,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7060,de,text,428,"Die Gestalt ihrer Werke ist un abhängig von Wetter, Jahreszeiten usw.",0,"['kitchen', 'seri', 'attitud', 'creation', 'similar', 'type']","[0.491, 0.404, 0.38, 0.312, 0.265, 0.256]"
7060,7060,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7061,de,text,429,"Ihre Arbeit ist an keinerlei Naturgesetze gebunden, wie das bei dem Landmann der Fall ist.",0,"['observ', 'lung', 'agricultur', 'famili', 'caus', 'date']","[0.31, 0.287, 0.28, 0.279, 0.235, 0.232]"
7061,7061,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7062,de,text,430,"Der Inhalt der Stadt ist die Dynamik, gegen die die Provinz stets protestiert.",0,"['fall', 'centuri', 'nineteenth', 'forc', 'america', 'contrast']","[0.529, 0.34, 0.334, 0.342, 0.283, 0.262]"
7062,7062,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7063,de,text,431,"Sie wittert in der Metallisierung den Ausdruck einer neuen Lebensordnung, in der die primitiven Kleinwirtschaften, die Gemütlichkeit des Landlebens, ihr Ende finden.",0,"['lang', 'ober', 'master', 'fall', 'centuri', 'nineteenth']","[0.556, 0.395, 0.355, 0.504, 0.315, 0.309]"
7063,7063,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7064,de,text,432,"Die Provinz protestiert daher gegen alles, was aus der Stadt kommt, was neu und ungewohnt erscheint, selbst wenn es sich um landwirtschaftliche Maschinen handelt.",0,"['point', 'look', 'histori', 'begin', 'speak', 'streb']","[0.617, 0.569, 0.539, 0.244, 0.207, 0.197]"
7064,7064,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7065,de,text,433,"Es ist jedoch anzunehmen, daß die Kultur der Stadt früher oder später die ganze Provinz erfassen und ihrer Technik unterwerfen wird.",0,"['observ', 'lung', 'agricultur', 'comfort', 'tool', 'employ']","[0.275, 0.252, 0.245, 0.29, 0.274, 0.248]"
7065,7065,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7066,de,text,434,"Erst wenn dies geschehen ist, kann die futuristische Kunst ihre volle Kraft entfalten und in der Provinz ebenso wie in der Stadt gedeihen.",0,"['figur', 'continu', 'subject', 'gut', 'bread', 'away']","[0.616, 0.573, 0.557, 0.443, 0.291, 0.21]"
7066,7066,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7067,de,text,435,Heute ist der Futurismus aller dings noch der schonungslosen Verfolgung durch die Anhänger der idyllischen Kunst der Provinz ausgesetzt.,0,"['mensch', 'tast', 'unend', 'gut', 'bread', 'away']","[0.918, 0.429, 0.412, 0.464, 0.312, 0.231]"
7067,7067,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7068,de,text,436,"Die Anhänger dieser Kunst sind übrigens nur in ihrer Einstellung zur Kunst Provinzler, im übrigen neigen sie bereits zur Futuromaschinologie"", da das Leben selbst ja bereits futuristisch ist.",0,"['moment', 'sphere', 'given', 'absolut', 'death', 'frau']","[0.609, 0.567, 0.566, 0.421, 0.336, 0.312]"
7068,7068,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7069,de,text,437,"Je bewegter das Leben, um so intensiver und konsequenter die Gestaltung der dynamischen Form.",0,"['organ', 'bring', 'head', 'complex', 'abstract', 'rule']","[0.45, 0.439, 0.323, 0.343, 0.339, 0.327]"
7069,7069,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7070,de,text,438,"Der Futurist soll aber keineswegs die Maschine porträtieren, er soll neue abstrakte Formen schaffen.",0,"['number', 'weav', 'thread', 'larg', 'english', 'turn']","[0.351, 0.345, 0.313, 0.387, 0.344, 0.324]"
7070,7070,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7071,de,text,439,"Die Maschine ist gewissermaßen die ,,äußere"" Form der zweckmäßigen Bewegung, die durch eine Multiplikation mit der gestaltenden Energie des Futuristen neue Formen und Form Formeln erzeugt.",0,"['observ', 'lung', 'agricultur', 'close', 'previous', 'lamp']","[0.487, 0.464, 0.457, 0.384, 0.311, 0.31]"
7071,7071,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7072,de,text,440,"In diesem Sinne könnte man auch das unterscheidende Symptom der ,,Verviel fältigung"" durch das Gestalten des Futuristen gegenüber der Vervielfältigung der Form durch den sogenannten realistischen (naturalistischen) Maler darin er kennen, daß der Futurist eine steigernde Multiplikation veranlaßt, während der Realist nie über das 1x1 = 1 hinauskommt.",0,"['cours', 'societi', 'grain', 'light', 'came', 'dung']","[0.394, 0.32, 0.3, 0.44, 0.242, 0.223]"
7072,7072,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7073,de,text,441,"Der Futurist gestaltet unter vorwiegender Beteiligung des Unter oder Über bewußtseins (indem er die Elemente der Stadt umbildet) genau so, wie dies jeder andere Künstler tut.",0,"['kitchen', 'seri', 'attitud', 'soil', 'posit', 'claim']","[0.439, 0.352, 0.328, 0.212, 0.2, 0.192]"
7073,7073,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,62,7074,de,text,442,"Für den Arbeiter, der Maschinen zu bauen hat (dynamische Elemente zu konstruieren hat) wird der Futurismus zu der seiner Umgebung",0,"['period', 'prof', 'bauhausbuch', 'kitchen', 'seri', 'attitud']","[0.528, 0.398, 0.383, 0.286, 0.199, 0.175]"
7074,7074,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,79,7075,de,text,443,7 5 SUPREMATISTISCHE KOMPOSITION UNTER BENUTZUNG •ER FORM DES DREIECKS.,0,"['idea', 'influenc', 'experiment']","[0.833, 0.83, 0.825]"
7075,7075,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7076,de,text,444,"Einige der von mir beobachteten Maler der Kategorie A D vertrugen die starke Span 2 nung der stählernen Kultur der Stadt mehrere Jahre hindurch, während andere (der Kategorie Α.,D) nicht fähig waren, die notwendige Energie auch nur ein Jahr lang aufzuweisen.",0,"['larg', 'english', 'turn', 'observ', 'lung', 'agricultur']","[0.451, 0.408, 0.388, 0.294, 0.271, 0.264]"
7076,7076,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7077,de,text,445,"3 Die Maler der Kategorie A D bedürfen einer konstanten Umgebung (eines 2 unveränderlichen, beständigen Milieus), in der sie bestehen und ihre Energie in starker Form zum Ausdruck bringen, sie können sich jedoch auch einige Jahre in der Einsamkeit halten.",0,"['simultan', 'divid', 'reaction', 'period', 'prof', 'bauhausbuch']","[0.282, 0.257, 0.254, 0.322, 0.192, 0.177]"
7077,7077,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7078,de,text,446,"Werden sie aber in eine andere Kultur ver pflanzt, so löst sich die (stählerne) metallene Ladung in einigen Jahren auf und nimmt die sie umgebende neue Form an.",0,"['cours', 'societi', 'grain']","[0.93, 0.856, 0.836]"
7078,7078,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7079,de,text,447,"Die dynamische Ebene der Ober fläche ihrer Arbeiten wird rauh, dann zerfällt sie in einzelne Pinselstriche, bildet eine borkenartige Masse mit allerhand Abstufungen der Töne und hat schließ lieh eine Lockerung der Malfläche zur unvermeidlichen Folge, indem sie sich in ihrer Beschaffenheit der Cézanneschen Oberfläche und dann der impressio nistischen nähert.",0,"['field', 'beauti', 'possibl', 'mass', 'spring', 'conscious']","[0.376, 0.277, 0.275, 0.403, 0.204, 0.192]"
7079,7079,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7080,de,text,448,"Die Berührung eines Individuums der Gruppe A D mit einer 2 neuen Umgebung macht sich sofort entweder an der Erschlaffung des stählern elastischen Zustandes der Maloberfläche, des metallischen Charakters der Kon struktion und an der Zerstörung der geometrischen Form der Fläche und des Raumes bemerkbar oder aber umgekehrt — geschwächte Linien und gefärbte Flecke spannen sich, sobald das Individuum in metallische Umgebung kommt.",0,"['cours', 'societi', 'grain', 'took', 'optic', 'problem']","[0.519, 0.445, 0.425, 0.264, 0.212, 0.205]"
7080,7080,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7081,de,text,449,"In dem Gemälde eines solchen Malers sind immer diese oder jene Elemente zu erkennen, die zur Destruktion der ihm früher eigenen Darstellungsmethode führten.",0,"['word', 'scientif', 'cast', 'land', 'need', 'question']","[0.293, 0.265, 0.236, 0.245, 0.226, 0.212]"
7081,7081,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7082,de,text,450,"Die stählerne Oberfläche der Malerei wird weichlich, wird absorbiert und bildet eine teigartige Masse mit schleimigen, farbigen Übergängen verschiedener Kon sistenz.",0,"['cours', 'societi', 'grain', 'natur', 'patent', 'sens']","[0.764, 0.69, 0.67, 0.455, 0.321, 0.234]"
7082,7082,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7083,de,text,451,"Dieser Zustand wird durch die Schwächung der Linien charakterisiert, die manchmal faserartig werden, meist jedoch Flecke bilden, die sich gegen seitig überlagern, durchscheinen und eine dichte, schieferartige Elastizität auf weisen.",0,"['white', 'black', 'demand', 'year', 'high', 'earli']","[0.235, 0.231, 0.197, 0.306, 0.259, 0.255]"
7083,7083,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7084,de,text,452,"Die erschlaffte Farbenmasse zeigt an, daß die Form der malerischen Tätigkeit sich zu schwächen beginnt, daß das Nervensystem aus dem gespannten Zustand der straff geradlinigen Gegenüberstellungen in den der faserig geschwungenen Verbindungen übergeht.",0,"['white', 'black', 'demand', 'block', 'wooden', 'normal']","[0.235, 0.231, 0.197, 0.208, 0.204, 0.204]"
7084,7084,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,56,7085,de,text,453,"Das malerische Zentrum des Hirns vermindert sozusagen seine zentrifugale Bewegung, die bis dahin in so hohem Maße vorhanden war, daß die faserigen Linien an den Wandungen der Zentrifuge eine gleichartige gerade und gespannte Form annahmen, die Farbenmasse aber, an die Wandungen",0,"['curv', 'straight', 'free', 'seat', 'spatial', 'theoret']","[0.301, 0.263, 0.234, 0.271, 0.217, 0.203]"
7085,7085,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7086,de,text,454,"Die Elemente der Stadt, die der Maler in sich aufgenommen hat, verschwinden in der Provinz, so wie eine in der Stadt erworbene Krankheit in dem Erholungsheim (auf dem Lande) überwunden wird.",0,"['element', 'wall', 'form', 'especi', 'task', 'composit']","[0.642, 0.384, 0.351, 0.255, 0.231, 0.226]"
7086,7086,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7087,de,text,455,"Diese Erwägungen sind durchaus imstande, dazu beizutragen, daß die Allgemeinheit und die gelehrte Kritik Kubismus, Futurismus und Suprematismus als Krankheitserscheinungen ansehen, von denen die Künstler geheilt werden können .",0,"['room', 'stein', 'draw', 'fast', 'geometr', 'pigment']","[0.446, 0.292, 0.263, 0.315, 0.272, 0.227]"
7087,7087,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7088,de,text,456,"Man braucht den Künstler nur vom Energie Zentrum der Stadt zu entfernen, so daß er keine Maschinen, Motoren und Leitungen sieht und sich dem lieblichen Anblick von Hügeln, Wiesen, Kühen, Bauern und Gänsen hingeben kann, um ihn von dem kubistischen oder futuristischen Leiden zu heilen.",0,"['passiv', 'rapid', 'respect', 'symbol', 'stil', 'deal']","[0.325, 0.311, 0.298, 0.388, 0.337, 0.301]"
7088,7088,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7089,de,text,457,Kehrt dann ein Kubist oder Futurist nach längerem Aufenthalt in der Provinz mit einer Menge lieblicher Landschaften zurück so wird er von freunden und Kritikern freudig begrüßt als einer der zu der gesunden Kunst zurückgefunden hat.,0,"['late', 'step', 'dimension', 'analys', 'diagram', 'element']","[0.368, 0.36, 0.314, 0.359, 0.256, 0.232]"
7089,7089,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7090,de,text,458,"Das kennzeichnet nicht nur die Einstellung der Provinzler, sondern auch die der Großstädter, denn sie - auch sie!",0,"['fall', 'centuri', 'nineteenth', 'end', 'chair', 'have']","[0.545, 0.356, 0.35, 0.353, 0.246, 0.225]"
7090,7090,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7091,de,text,459,"- sind bisher noch nicht in die metal lische Kultur der Großstadt, in die Kultur der neuen menschlichen Natur hinein gewachsen.",0,"['forc', 'america', 'contrast', 'home', 'motor', 'servic']","[0.522, 0.463, 0.442, 0.204, 0.185, 0.183]"
7091,7091,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7092,de,text,460,Die malerische Kultur der Provinz empört sich gegen die Kunst der Großstadt (den Futurismus usw.),0,"['fall', 'centuri', 'nineteenth', 'seat', 'spatial', 'theoret']","[0.68, 0.491, 0.485, 0.347, 0.293, 0.279]"
7092,7092,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7093,de,text,461,"und sucht sie zu bekämpfen, denn sie (die Kunst der Großstadt) ist nicht gegenständlich darstellend und erscheint krankhaft.",0,"['organ', 'bring', 'head', 'end', 'chair', 'have']","[0.363, 0.352, 0.236, 0.347, 0.24, 0.219]"
7093,7093,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7094,de,text,462,"Wäre aber der Standpunkt, daß Kubismus, Futurismus und Suprematismus Krankheiten sind, richtig, so müßte daraus die notwendige Konsequenz gezogen werden, daß die Stadt selbst, daß das dynamische Zentrum, eine krankhafte Erscheinung ist, denn ihr ist vor allem die krankhafte Veränderung"" der Kunst und der Kunstschaffenden zuzuschreiben.",0,"['light', 'came', 'dung', 'curv', 'straight', 'free']","[0.596, 0.398, 0.379, 0.456, 0.418, 0.389]"
7094,7094,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7095,de,text,463,"Die neuen Kunstrichtungen können nur in einer Gesellschaft bestehen, die das lempo der Großstadt, das metallische der Industrie in sich aufgenommen hat.",0,"['color', 'light', 'relationship', 'realiti', 'book', 'greater']","[0.304, 0.269, 0.26, 0.242, 0.238, 0.201]"
7095,7095,10,de,11,Die gegenstandslose Welt,Kasimir Malewitsch,1927,61,7096,de,text,464,"Es kann keinen Futurismus geben dort, wo die Gesellschaft noch die idyllisch ländliche Lebensweise aufrechterhält.",0,"['industriell', 'knowledg', 'suggest', 'furnitur', 'automat', 'harmon']","[0.413, 0.398, 0.394, 0.373, 0.244, 0.225]"
